"","Cha_EAP","CoS_EAP","DaD_EAP","SE_Cha","SE_CoS","SE_DaD","raw.Cha","raw.CoS","raw.DaD","max.Cha","max.CoS","max.DaD"
"295",-0.0744149454103419,-0.128449956048408,0.0212745954980494,0.37857029033672,0.510032584979977,0.135009507179816,13,9,20,18,15,37
"296",0.530921461600196,0.527525575663801,0.0485190545547692,0.49398753452589,0.562710616701949,0.185212784411889,16,11,14,18,15,27
"297",1.22102532921811,1.6593500961391,0.577540175715761,0.604602518816246,0.637387780312064,0.193237077522715,17,13,23,18,15,33
"298",0.271711880405169,0.184582666169194,0.0183681883092005,0.437965753364587,0.534232984669973,0.15595051229862,15,10,14,18,15,27
"299",1.04545796677453,0.900516196372885,0.507967101108336,0.583191675606872,0.596726374775688,0.234001833047103,17,11,23,18,15,33
"300",1.01126787070554,1.11167803849987,0.341942698463494,0.590214481378583,0.628108682995742,0.301788852544995,17,12,17,18,15,27
"301",-0.45534050829735,-2.63401183227174,-1.11557053650935,0.322123750326319,0.604024004016019,0.290671337253697,13,1,0,18,15,17
"302",-0.89987956439062,0.826178790371205,0.45836402365924,0.343846777388979,0.587147222767482,0.261595300513786,4,12,25,18,15,33
"303",-0.177079030679485,0.373604186693433,-0.0096977509016892,0.368744137709671,0.543767880386096,0.149750457593111,12,11,13,18,15,27
"304",1.23189916744513,1.39589686069227,0.70034855406124,0.616122136655191,0.637482097966587,0.250924277309055,17,12,23,18,15,27
"305",1.51280533232901,1.64060942475991,0.4629425159228,0.650354066826493,0.657932788860817,0.269478378113946,18,13,17,18,15,27
"306",-1.10008956778371,0.564740858077574,0.0878533372058205,0.352325233305467,0.564739525525694,0.215240142605382,3,12,21,18,15,35
"307",-1.21875427320469,-0.390387434088091,-0.186304868800556,0.363628792040941,0.507657237782029,0.278332791750298,3,9,15,18,15,39
"308",0.505495738099431,0.489618447438784,-0.00706305227989232,0.484052261860062,0.550537468803424,0.110590527043635,16,11,16,18,15,39
"309",-0.65517668602125,-1.12593524234686,-0.512171058987965,0.298393703723266,0.474876731735259,0.234357675128855,9,6,8,18,15,27
"310",0.11449337874819,0.189529773162068,0.0722637810925775,0.408699733653673,0.539730961231706,0.202558620964905,14,10,19,18,15,33
"311",-1.28627702172306,-0.913084701433629,-0.331635119430063,0.374527784999493,0.487132396056838,0.300045820546695,3,7,13,18,15,35
"312",0.0503241996676701,-1.742783305709,-0.11919921935571,0.397972450876747,0.501837523371229,0.242583182087916,15,2,15,18,15,31
"313",-0.281962090409757,-0.702276386796658,-0.141547431817529,0.35698199686281,0.488114695067786,0.257075002675218,12,7,13,18,15,31
"314",0.155535792954917,0.997844201355076,-0.0783638338536555,0.417102278273356,0.591280111739257,0.213197456349206,14,13,9,18,15,27
"315",-0.875400837799554,-1.57449224277042,-0.481904010742622,0.339690005873757,0.489542970572117,0.250167835974898,7,4,11,18,15,31
"316",1.98528664955909,2.51348766445037,0.932804849597933,0.718794768346228,0.758460371134068,0.322704808500347,18,14,23,18,15,27
"317",1.58248550619221,1.44631557703464,0.671612906662062,0.648994943333935,0.633359679181109,0.212346960191049,18,12,27,18,15,35
"318",1.44276728478278,1.28402618029177,0.475127507948845,0.639650378335299,0.631451107108354,0.262931254738396,18,12,18,18,15,27
"319",1.25163449117396,1.70000753190666,0.625659846159425,0.604310512141863,0.632385096077649,0.147741630349391,17,13,32,18,15,45
"320",0.161425066686781,-0.227950456118985,-0.253182610877208,0.422004269031525,0.523240895202726,0.29687237553097,15,9,14,18,15,45
"321",-2.7168139529892,-3.69225700089523,-1.30978005312755,0.67307708845744,0.780050461407606,0.301694589989498,0,0,4,18,15,35
"322",-1.74957872423155,-3.3541695995878,-1.21384732420801,0.486047020151911,0.706140295613946,0.269186455465863,3,0,4,18,15,33
"323",-1.53374589840265,-1.09708732826604,-0.687639895182217,0.428107298872924,0.478023152692158,0.236667395281515,2,7,5,18,15,27
"324",-1.95508382303478,-0.956410440879546,-0.73658497215217,0.519406391524094,0.484543414735312,0.256481750774485,0,8,8,18,15,45
"325",-1.77895393276013,-2.73135830246611,-0.871389046661207,0.493572328392598,0.633203035630737,0.310335227988182,2,1,6,18,15,27
"326",-0.248015598419854,-0.233822501607599,-0.14350667144534,0.362297445557791,0.514995974818114,0.258335900381252,12,9,12,18,15,31
"327",-2.68879081322027,-3.65239552753215,-1.27591732356158,0.664229086851265,0.767331396343323,0.285602096358975,0,0,5,18,15,39
"328",2.20936306664882,3.13133820858002,1.0498425073002,0.736681148529701,0.810342429176331,0.307447204277318,18,15,27,18,15,33
